Brand,Category,Product,Size,Cost,Likes,Perfume_size,No_of_reviews,Rating
"Aerin-perfume
",Skincare,Rose Lip Conditioner,SIZE 0.34 oz/ 10 mL•ITEM 1738640,$30.00 ,10K loves,SCENT: 1 Rose,287 reviews,4.3
"Aerin-perfume
",Makeup,Rose Lip Conditioner,SIZE 0.34 oz/ 10 mL•ITEM 1738640,$30.00 ,10K loves,SCENT: 1 Rose,287 reviews,4.3
"Aerin-perfume
",Fragrance,Mediterranean Honeysuckle,ITEM 1794585,$120.00 ,4058 loves,1.7 oz/ 50 mL Eau de Parfum Spray,42 reviews,4.1
"Aerin-perfume
",Fragrance,Lilac Path,ITEM 1639236,$120.00 ,2418 loves,1.7 oz/ 50 mL Eau de Parfum Spray,33 reviews,4.8
"Aerin-perfume
",Fragrance,Hibiscus Palm,ITEM 2039121,$120.00 ,1146 loves,1.7 oz/ 50 mL Eau de Parfum Spray,12 reviews,4.3
"Aerin-perfume
",Fragrance,Hibiscus Palm Rollerball,ITEM 2039147,$30.00 ,394 loves,0.27 oz/ 8 mL Eau de Parfum Rollerball,3 reviews,3.7
"Aerin-perfume
",Fragrance,Mediterranean Honeysuckle Rollerball,ITEM 1794619,$30.00 ,3040 loves,0.27 oz Eau de Parfum Rollerball,15 reviews,4.3
"Aerin-perfume
",Fragrance,Amber Musk,ITEM 1639228,$120.00 ,3181 loves,1.7 oz/ 50 mL Eau de Parfum Spray,54 reviews,4.3
"Aerin-perfume
",Fragrance,Ikat Jasmine,ITEM 1639244,$120.00 ,3221 loves,only a few left - 1.7 oz/ 50 mL Eau de Parfum Spray,39 reviews,4.5
"Aerin-perfume
",Fragrance,Waterlily Sun,ITEM 1659077,$120.00 ,2669 loves,1.7 oz / 50 mL Eau de Parfum Spray,42 reviews,4.3
"Aerin-perfume
",Fragrance,Amber Musk Rollerball,ITEM 1736040,$30.00 ,2689 loves,0.27 oz/ 8 mL Eau de Parfum Rollerball,19 reviews,4.5
"Aerin-perfume
",Fragrance,Bamboo Rose Eau de Cologne,ITEM 1912401,$175.00 ,370 loves,6.7 oz/ 200 mL Eau de Cologne Spray,3 reviews,5
"Aerin-perfume
",Fragrance,Waterlily Sun Rollerball,ITEM 1736032,$30.00 ,1926 loves,0.27 oz Eau de Parfum Rollerball,13 reviews,4.5
"Aerin-perfume
",Fragrance,Gardenia Rattan,ITEM 1639210,$120.00 ,1230 loves,only a few left - 1.7 oz/ 50 mL Eau de Parfum Spray,11 reviews,4.3
"Aerin-perfume
",Fragrance,Rose Oil,SIZE 1.0 oz•ITEM 1738657,$70.00 ,3268 loves,FORMULATION:,12 reviews,4.5
"Aerin-perfume
",Fragrance,Eau de Parfum Fragrance Coffret,ITEM 1871995,$100.00 ,977 loves,NA,5 reviews,3
"Aerin-perfume
",Fragrance,Linen Rose Eau de Cologne,ITEM 1912419,$175.00 ,1134 loves,6.7 oz/ 200 mL Eau de Cologne Spray,13 reviews,3.8
"Aerin-perfume
",Fragrance,Evening Rose,ITEM 1639251,$120.00 ,2099 loves,only a few left - 1.7 oz/ 50 mL Eau de Parfum Spray,e,f
"Aerin-perfume
",Fragrance,Garden Rose Eau de Cologne,ITEM 1912427,$175.00 ,1112 loves,6.7 oz/ 200 mL Eau de Cologne Spray,1 review,5
"Aerin-perfume
",Fragrance,Garden Rose Eau de Cologne Rollerball,ITEM 1912443,$28.00 ,1017 loves,0.20 oz/ 6 mL Eau de Cologne Rollerball,4 reviews,3.5
"Aerin-perfume
",Fragrance,Linen Rose Eau de Cologne Rollerball,ITEM 1912450,$28.00 ,9 loves,0.20 oz/ 6 mL Eau de Cologne Rollerball,2 reviews,4
"Aerin-perfume
",Fragrance,Tangier Vanille Rollerball,ITEM 1855659,$28.00 ,719 loves,0.27 oz Eau de Parfum Rollerball,3 reviews,3.7
"Aerin-perfume
",Fragrance,Tangier Vanille,ITEM 1855626,$120.00 ,877 loves,1.7 oz/ 50 mL Eau de Parfum Spray,23 reviews,3.2
"Aerin-perfume
",Fragrance,Iris Meadow,ITEM 1659085,$120.00 ,989 loves,1.7 oz/ 50 mL Eau de Parfum Spray,9 reviews,4.3
"Aerin-perfume
",Bath & Body,Rose Oil,SIZE 1.0 oz•ITEM 1738657,$70.00 ,3268 loves,FORMULATION:,12 reviews,4.5
"becca-cosmetics
",Skincare,Backlight Priming Filter Face Primer,SIZE 1 oz/ 30 mL•ITEM 1721281,$38.00 ,60K loves,TYPE: Backlight Priming Filter Face Primer,1199 reviews,4.2
"becca-cosmetics
",Skincare,Ever-Matte Poreless Priming Perfector,ITEM 1495209,$38.00 ,50K loves,SIZE: Standard Size - 1.35 oz/ 38.27 g,2461 reviews,3.6
"becca-cosmetics
",Makeup,Shimmering Skin Perfector® Pressed Highlighter,SIZE 0.25 oz/ 7 g•ITEM 2037562,$38.00 ,360K loves,COLOR: Dreamsicle - soft tangerine w/ vanilla & gold pearl swirl,4197 reviews,4.6
"becca-cosmetics
",Makeup,Hydra-Mist Set & Refresh Powder,SIZE 0.35 oz/ 10 g•ITEM 2037554,$38.00 ,30K loves,NA,575 reviews,4.5
"becca-cosmetics
",Makeup,Light Chaser Highlighter,SIZE 0.23 oz/ 6.5 g•ITEM 1936590,$34.00 $17.00,120K loves,COLOR: Topaz Flashes Gilt - golden bronze with a soft emerald shift,587 reviews,4.2
"becca-cosmetics
",Makeup,Becca Primer Collection,SIZE 1 oz/ 30 mL•ITEM 1901859,$38.00 ,0 loves,TYPE: First Light Priming Filter Face Primer,1199 reviews,4.2
"becca-cosmetics
",Makeup,First Light Priming Filter Face Primer,SIZE 1 oz/ 30 mL•ITEM 1901859,$38.00 ,40K loves,TYPE: First Light Priming Filter Face Primer,1000 reviews,4.3
"becca-cosmetics
",Makeup,Shimmering Skin Perfector® Pressed Highlighter Mini,SIZE 0.085 oz/ 2.40 g•ITEM 2069458,$19.00 ,50K loves,COLOR: Champagne Pop - soft white gold w/ pinky peach undertones,4197 reviews,4.6
"becca-cosmetics
",Makeup,Ultimate Coverage 24-Hour Foundation,SIZE 1.01 oz/ 30 mL•ITEM 2076149,$44.00 ,40K loves,"COLOR: Bamboo - dark tan beige, yellow/golden undertones",1425 reviews,4
"becca-cosmetics
",Makeup,BECCA X Chrissy Teigen Glow Face Palette,ITEM 1937846,"$46.00
($76.00 value)",50K loves,COLOR:,812 reviews,4.5
"becca-cosmetics
",Makeup,Backlight Priming Filter Face Primer,SIZE 1 oz/ 30 mL•ITEM 1721281,$38.00 ,60K loves,TYPE: Backlight Priming Filter Face Primer,1199 reviews,4.2
"becca-cosmetics
",Makeup,Under Eye Brightening Corrector,SIZE 0.16 oz/ 5 mL•ITEM 2037596,$32.00 ,50K loves,COLOR: Medium to Deep - for medium to dark skin tones,1412 reviews,4.1
"becca-cosmetics
",Makeup,Glow on the Go Highlighter Set,ITEM 1808377,"$20.00
($34.00 value)",130K loves,COLOR: Opal,853 reviews,4.5
"becca-cosmetics
",Makeup,Shimmering Skin Perfector® Liquid Highlighter,SIZE 1.7 oz/ 50 mL•ITEM 825802,$41.00 ,90K loves,COLOR: Opal - golden opal pearl,1156 reviews,4.4
"becca-cosmetics
",Makeup,Soft Light Blurring Setting Powder,SIZE 0.35 oz/ 10 g•ITEM 1901842,$38.00 ,10K loves,COLOR: Golden Hour,548 reviews,4.3
"becca-cosmetics
",Makeup,Ever-Matte Poreless Priming Perfector,ITEM 1495209,$38.00 ,50K loves,SIZE: Standard Size - 1.35 oz/ 38.27 g,2461 reviews,3.6
"becca-cosmetics
",Makeup,Gradient Sunlit Bronzer,SIZE 0.25 oz/ 7 g•ITEM 2067759,$38.00 ,2020 loves,COLOR: Sunset Waves,5 reviews,4.8
"becca-cosmetics
",Makeup,Sunlit Bronzer,SIZE 0.25 oz/ 7.1 g•ITEM 1954460,$38.00 ,30K loves,COLOR: Capri Coast - warm golden-brown,201 reviews,4.7
"becca-cosmetics
",Makeup,Liptuitive Glow Lip Gloss,SIZE 0.16 oz/ 4.5 g•ITEM 2037547,$25.00 ,10K loves,NA,187 reviews,4.1
"becca-cosmetics
",Makeup,First Light Filter Face Primer Mini,SIZE 0.5 oz/ 15 mL•ITEM 1964576,$18.00 ,0 loves,TYPE: First Light Priming Filter Face Primer,11 reviews,4
"becca-cosmetics
",Makeup,Glow Lip Gloss,SIZE 0.18 oz/ 5 g•ITEM 2081107,$22.00 ,4579 loves,COLOR: Opal - natural pink w/ soft gold pearl,6 reviews,4.8
"becca-cosmetics
",Makeup,Shimmering Skin Perfector® Pressed Highlighter - Dreamsicle,SIZE 0.25 oz/ 7 g•ITEM 2037562,$38.00 ,9429 loves,COLOR: Dreamsicle - soft tangerine w/ vanilla & gold pearl swirl,e,f
"becca-cosmetics
",Makeup,Liquid Crystal Glow Gloss,SIZE 0.17 oz/ 5 g•ITEM 1936624,$22.00 $11.00,60K loves,COLOR: Amethyst x Geode - Lavender duo-chrome with an aquamarine shift,319 reviews,4.1
"becca-cosmetics
",Makeup,Anti-Fatigue Under Eye Primer,SIZE 0.13 oz/ 3.7 g•ITEM 2037570,$32.00 ,10K loves,NA,592 reviews,4.2
"becca-cosmetics
",Makeup,"Iconics: Prime, Brighten and Glow Trio",ITEM 2049690,"$40.00
($70.00 value)",3930 loves,NA,12 reviews,4.3
"becca-cosmetics
",Makeup,Aqua Luminous Perfecting Foundation,SIZE 1 oz/ 30 mL•ITEM 1783653,$44.00 ,30K loves,COLOR: Beige - light/medium with neutral undertones,829 reviews,3.6
"becca-cosmetics
",Makeup,Summer Radiance Kit,ITEM 2068211,"$25.00
($31.00 value)",4210 loves,NA,3 reviews,2.7
"becca-cosmetics
",Makeup,Ever-Matte Shine Proof Foundation,SIZE 1.35 oz•ITEM 1514132,$42.00 ,20K loves,"COLOR: Buff - light to medium beige, neutral to yellow/golden undertones",565 reviews,3.8
"becca-cosmetics
",Makeup,Mineral Blush,SIZE 0.2 oz/ 5.6 g•ITEM 1462704,$32.00 ,70K loves,"COLOR: Flowerchild - peachy pink, golden highlights",540 reviews,4.7
"becca-cosmetics
",Makeup,Aqua Luminous Perfecting Concealer,SIZE 0.18 oz/ 5.3 mL•ITEM 1840461,$32.00 ,20K loves,COLOR: Beige - light/medium with neutral undertones,170 reviews,4.1
"becca-cosmetics
",Makeup,Shimmering Skin Perfector® Pressed- Prismatic Amethyst,SIZE 0.25 oz•ITEM 1901891,$38.00 ,50K loves,COLOR: Prismatic Amethyst - lavender duo-chrome,442 reviews,4.1
"becca-cosmetics
",Makeup,a,b,c,NA,NA,e,f
"becca-cosmetics
",Makeup,Under Eye Brightening Setting Powder,SIZE 0.09 oz/ 2.7 g•ITEM 2037588,$25.00 ,9701 loves,NA,424 reviews,4.4
"becca-cosmetics
",Makeup,Shimmering Skin Perfector® Liquid Highlighter Mini,SIZE 0.68 oz/ 19 g•ITEM 1621887,$19.00 ,5710 loves,COLOR: Moonstone - pale gold,29 reviews,4.2
"becca-cosmetics
",Makeup,Ever-Matte Poreless Priming Perfector Mini,ITEM 1701770,$15.00 ,6855 loves,SIZE: Mini Size - 0.40 oz/ 11 g,102 reviews,3.5
"becca-cosmetics
",Makeup,Backlight Filter Face Primer Mini,SIZE 0.5 oz/ 15 mL•ITEM 1954494,$18.00 ,8276 loves,TYPE: Backlight Priming Filter Face Primer,40 reviews,4.4
"becca-cosmetics
",Makeup,Ultimate Coverage Concealer,SIZE 0.16 oz/ 4.5 g•ITEM 1660489,$32.00 ,20K loves,COLOR: Honeycomb - light tan beige with neutral undertones,302 reviews,4.2
"becca-cosmetics
",Makeup,Shimmering Skin Perfector® Luminous Blush,SIZE 0.21 oz/ 5.95 g•ITEM 1809623,$34.00 ,40K loves,COLOR: Snapdragon - coral,312 reviews,4.5
"becca-cosmetics
",Makeup,Bronze Blush Highlight Kit,ITEM 2018893,"$60.00
($90.00 value)",6975 loves,NA,15 reviews,4.6
"becca-cosmetics
",Makeup,Velvet Blurring Primer - Perfecting Base,SIZE 1 oz/ 30 mL•ITEM 1974138,$38.00 ,10K loves,TYPE: Velvet Blurring Primer - Perfecting Base,486 reviews,4.1
"becca-cosmetics
",Makeup,Angled Highlighting Brush,ITEM 1937333,$28.00 ,2525 loves,NA,97 reviews,4.8
"becca-cosmetics
",Makeup,Bronzing Skin Perfector®,SIZE 1.35 oz•ITEM 1462068,$36.00 ,5544 loves,COLOR:,92 reviews,4.5
"becca-cosmetics
",Makeup,The One Perfecting Brush,ITEM 1539675,$49.00 ,20K loves,NA,289 reviews,3.6
"becca-cosmetics
",Makeup,Soft Kabuki Brush,ITEM 1901909,$30.00 ,3473 loves,NA,359 reviews,4.7
"becca-cosmetics
",Tools & Brushes,Angled Highlighting Brush,ITEM 1937333,$28.00 ,2525 loves,NA,97 reviews,4.8
"becca-cosmetics
",Tools & Brushes,The One Perfecting Brush,ITEM 1539675,$49.00 ,20K loves,NA,289 reviews,3.6
"becca-cosmetics
",Tools & Brushes,Soft Kabuki Brush,ITEM 1901909,$30.00 ,3473 loves,NA,359 reviews,4.7
"bobbi-brown
",Skincare,Vitamin Enriched Face Base Moisturizer,ITEM 1292820,$60.00 ,40K loves,SIZE: 1.7 oz/ 50 mL,488 reviews,4.5
"bobbi-brown
",Skincare,BB Cream SPF 35,SIZE 1.35 oz•ITEM 1458496,$46.00 ,20K loves,COLOR: Fair - medium beige with neutral undertones; for light to medium skin,622 reviews,3.9
"bobbi-brown
",Skincare,Extra Repair Eye Cream,SIZE 0.5 oz•ITEM 1291988,$74.00 ,7941 loves,NA,116 reviews,4.2
"bobbi-brown
",Skincare,Hydrating Eye Cream,ITEM 1287960,$54.00 ,10K loves,SIZE: 0.5 oz/ 15 mL,364 reviews,4.1
"bobbi-brown
",Skincare,Hydrating Face Cream Moisturizer,ITEM 1287952,$60.00 ,9187 loves,SIZE: 1.7 oz/ 50 mL,183 reviews,4.2
"bobbi-brown
",Skincare,Soothing Cleansing Oil,ITEM 1642545,$46.00 ,4911 loves,SIZE: 6.7 oz,58 reviews,4.2
"bobbi-brown
",Skincare,Extra Illuminating Moisture Balm,SIZE 1 oz•ITEM 2041176,$68.00 ,5291 loves,NA,107 reviews,3.3
"bobbi-brown
",Skincare,Instant Long-Wear Makeup Remover,ITEM 1289727,$30.00 ,6387 loves,SIZE: 3.4 oz/ 101 mL,139 reviews,4.5
"bobbi-brown
",Skincare,Intensive Skin Supplement,SIZE 1 oz/ 30 mL•ITEM 1292796,$75.00 ,2951 loves,NA,49 reviews,4.2
"bobbi-brown
",Skincare,Extra Repair Moisturizing Balm SPF 25,SIZE 1.7 oz•ITEM 1404961,$98.00 ,2190 loves,NA,22 reviews,4.5
"bobbi-brown
",Skincare,Buffing Grains For Face,SIZE 0.99 oz•ITEM 1515329,$46.00 ,4043 loves,NA,23 reviews,4.1
"bobbi-brown
",Skincare,Extra Repair Moisture Cream,SIZE 1.7 oz/ 50 mL•ITEM 1707231,$98.00 ,1762 loves,NA,15 reviews,4.5
"bobbi-brown
",Skincare,Extra Repair Moisturizing Balm,SIZE 1.7 oz•ITEM 1404953,$98.00 ,1692 loves,NA,34 reviews,4.5
"bobbi-brown
",Skincare,Lathering Tube Soap,SIZE 4.2 oz•ITEM 1292788,$34.00 ,1296 loves,NA,46 reviews,4.4
"bobbi-brown
",Skincare,Protective Face Lotion,SIZE 1.7 oz•ITEM 1292804,$50.00 ,1928 loves,NA,28 reviews,4.4
"bobbi-brown
",Skincare,Instant Detox Hawaiian Sea Water & White Clay Mask,SIZE 2.5 oz/ 74 mL•ITEM 1780915,$49.00 ,3268 loves,NA,19 reviews,4.4
"bobbi-brown
",Skincare,Extra Treatment Lotion,SIZE 5 oz/ 150 mL•ITEM 1707256,$68.00 ,1645 loves,NA,6 reviews,4.5
"bobbi-brown
",Skincare,Radiance Boost Superfine Walnut Grain & Orange Oil Exfoliating Mask,SIZE 2.5 oz/ 74 mL•ITEM 1780907,$49.00 ,1562 loves,NA,13 reviews,4.3
"bobbi-brown
",Skincare,Face Mist,SIZE 3.4 oz/ 100 mL•ITEM 1685676,$36.00 ,4007 loves,NA,10 reviews,4.3
"bobbi-brown
",Skincare,Skin Nourish Coral Grass & Green Algae Moisture Mask,SIZE 2.5 oz/ 74 mL•ITEM 1780899,$49.00 ,4260 loves,NA,26 reviews,4.7
"bobbi-brown
",Skincare,Extra Soothing Balm,SIZE 0.5 oz•ITEM 654327,$65.00 ,2408 loves,NA,7 reviews,4.6
"bobbi-brown
",Skincare,Hydrating Face Tonic,SIZE 6.7 oz•ITEM 1292226,$34.00 ,2238 loves,NA,40 reviews,4.3
"bobbi-brown
",Skincare,Broad Spectrum SPF 50 Protective Face Base,SIZE 1.7 oz•ITEM 1659309,$45.00 ,2399 loves,NA,20 reviews,4.3
"bobbi-brown
",Skincare,Extra Repair Serum,SIZE 0.5 oz•ITEM 1515337,$114.00 ,934 loves,NA,9 reviews,3.7
"bobbi-brown
",Makeup,Skin Long-Wear Weightless Foundation SPF 15,SIZE 1 oz/ 30 mL•ITEM 2032969,$46.00 ,10K loves,COLOR: Cool Golden 6.25 - cool light brown with olive undertones - for medium to dark skin,243 reviews,3.9
"bobbi-brown
",Makeup,Long-Wear Gel Eyeliner,SIZE 0.1 oz/ 3 g•ITEM 1287408,$27.00 ,80K loves,COLOR: Black Ink - jet black,2341 reviews,4.3
"bobbi-brown
",Makeup,Long-Wear Cream Shadow Stick,SIZE 0.05 oz/ 1.6 g•ITEM 1484989,$30.00 ,40K loves,COLOR: Shadow - smokey blue grey,358 reviews,4.3
"bobbi-brown
",Makeup,Under Eye Corrector,SIZE 0.05 oz/ 1.4 g•ITEM 1881820,$28.00 ,40K loves,COLOR: Extra Light Peach - very light yellow peach; corrects brown/grey/greenish discoloration under the eyes,1252 reviews,4.3
"bobbi-brown
",Makeup,Skin Foundation SPF 15,SIZE 1 oz/ 30 mL•ITEM 1288448,$50.00 ,30K loves,COLOR: Warm Ivory 1 - fair beige with light yellow undertones; for fair skin,930 reviews,4.1
"bobbi-brown
",Makeup,Skin Foundation Stick,SIZE 0.31 oz/ 9 g•ITEM 1587435,$46.00 ,50K loves,COLOR: Warm Sand 2.5 - golden light beige with yellow undertones; for fair to light skin with redness,1086 reviews,4.2
"bobbi-brown
",Makeup,Bronzer,SIZE 0.28 oz/ 8 g•ITEM 1287986,$44.00 ,30K loves,COLOR: Golden Light - light tan,455 reviews,4.7
"bobbi-brown
",Makeup,Crushed Lip Color,ITEM 2054930,$29.00 ,10K loves,only a few left - COLOR: Molly Wow - bright pink coral,212 reviews,4.6
"bobbi-brown
",Makeup,BB Cream SPF 35,SIZE 1.35 oz•ITEM 1458496,$46.00 ,20K loves,COLOR: Fair - medium beige with neutral undertones; for light to medium skin,622 reviews,3.9
"bobbi-brown
",Makeup,Shimmer Brick Highlighter,SIZE 0.4 oz•ITEM 1289511,$48.00 ,50K loves,"COLOR: Nectar - soft, coral glow",609 reviews,4.4
"bobbi-brown
",Makeup,Smokey Eye Mascara,SIZE 0.2 oz/ 6 mL•ITEM 1562024,$30.00 ,10K loves,COLOR: Black,365 reviews,4.4
"bobbi-brown
",Makeup,Perfectly Defined Gel Eyeliner,SIZE 0.012 oz/ 0.28 g•ITEM 1587674,$27.00 ,10K loves,COLOR: Pitch Black - jet black,141 reviews,4.1
"bobbi-brown
",Makeup,Sheer Finish Pressed Setting Powder,SIZE 0.38 oz•ITEM 1287481,$42.00 ,10K loves,COLOR: Pale Yellow - very light yellow; sets and controls shine on fair to medium skin,217 reviews,4.6
"bobbi-brown
",Makeup,Nude Drama Eyeshadow Palette,SIZE 12 x 0.64 oz/ 18.15 g•ITEM 1972074,$59.00 ,20K loves,NA,113 reviews,3.4
"bobbi-brown
",Makeup,Creamy Concealer Kit,ITEM 1317775,$38.00 ,20K loves,COLOR: Porcelain - very fair beige with neutral undertones; for palest to extra light skin,528 reviews,3.7
"bobbi-brown
",Makeup,Skin Weightless Powder Foundation,SIZE 0.38 oz/ 11 g•ITEM 1646215,$50.00 ,5839 loves,COLOR: 4 Natural - olive beige with neutral undertones; for medium skin,99 reviews,3.9
"bobbi-brown
",Makeup,Lipstick,SIZE 0.12 oz/ 3.5 g•ITEM 1287580,$29.00 ,40K loves,COLOR: Beige - light warm beige,456 reviews,4.4
"bobbi-brown
",Makeup,Luxe Lipstick,SIZE 0.13 oz/ 3.8 g•ITEM 1743509,$37.00 ,30K loves,COLOR: Hibiscus - plum wine,144 reviews,4.5
"bobbi-brown
",Makeup,Highlighting Powder,SIZE 0.28 oz/ 8 g•ITEM 2028082,$48.00 ,40K loves,COLOR: Moon Glow,314 reviews,4.2
"bobbi-brown
",Makeup,Instant Full Cover Concealer,SIZE 0.20 oz/ 6 mL•ITEM 1971928,$30.00 ,9555 loves,COLOR: Beige - medium beige with yellow undertones; for light to medium skin,170 reviews,3.5
"bobbi-brown
",Makeup,Natural Brow Shaper & Hair Touch Up,SIZE 0.14 oz/ 4 g•ITEM 1639665,$28.00 ,8384 loves,COLOR: Mahogany - dark ash brown,77 reviews,4.5
"bobbi-brown
",Makeup,Shimmer Brick Highlighter Mini,SIZE 0.14 oz/ 4 g•ITEM 1889005,$25.00 ,8161 loves,"COLOR: Rose - soft, rosy glow",609 reviews,4.4
"bobbi-brown
",Makeup,Blush,SIZE 0.13 oz/ 3.7 g•ITEM 1291145,$30.00 ,30K loves,COLOR: Sand Pink - medium sandy pink,366 reviews,4.6
"bobbi-brown
",Makeup,Ultra Fine Eye Liner Brush,ITEM 1291327,$29.00 ,20K loves,NA,348 reviews,4.6
"bobbi-brown
",Makeup,Luxe Lipstick Mini Set,SIZE 2 x 0.06 oz/ 1.8 g•ITEM 2069466,"$25.00
($39.00 value)",2173 loves,COLOR: Parisian Red/ Hibiscus - true yellow red/ neutral pinky rose,4 reviews,4.3
"bobbi-brown
",Makeup,No Smudge Mascara,SIZE 0.18 oz/ 5 mL•ITEM 1499615,$30.00 ,4643 loves,COLOR: Black,73 reviews,4
"bobbi-brown
",Makeup,Perfectly Defined Long-Wear Brow Pencil,SIZE 0.01 oz/ 0.28 g•ITEM 1685338,$44.00 ,5780 loves,COLOR: Taupe - warm taupe,52 reviews,4.5
"bobbi-brown
",Makeup,High Shimmer Lip Gloss,SIZE 0.24 oz/ 7 mL•ITEM 1482538,$28.00 ,10K loves,COLOR: Bare Sparkle - champagne with pearl,149 reviews,4.2
"bobbi-brown
",Makeup,Crystal Drama Eyeshadow Palette,SIZE 0.66 oz/ 18.6 g•ITEM 2046852,$59.00 ,8677 loves,NA,37 reviews,3.9
"bobbi-brown
",Makeup,Blush Brush,ITEM 1291269,$58.00 ,7683 loves,NA,90 reviews,4.5
"bobbi-brown
",Makeup,Long-Wear Cream Shadow,SIZE 0.12 oz•ITEM 1289693,$30.00 ,20K loves,only a few left - COLOR: Stone - beige brown,356 reviews,4.4
"bobbi-brown
",Makeup,Eye Opening Mascara,SIZE 0.42 oz/ 14.50 mL•ITEM 1780667,$30.00 ,4916 loves,COLOR: Black,335 reviews,3.3
"bobbi-brown
",Makeup,Intensive Skin Serum Concealer,SIZE 0.24 oz/ 7 mL•ITEM 1732296,$43.00 ,9764 loves,COLOR: Sand 5 - light beige with yellow undertones; for fair to light skin,146 reviews,3.7
"bobbi-brown
",Makeup,Art Stick,SIZE 0.20 oz•ITEM 1780857,$29.00 ,10K loves,COLOR: Bare - flesh tone nude,230 reviews,4.5
"bobbi-brown
",Makeup,Bobbi's Eyecons,ITEM 1935840,$25.00 ,7703 loves,NA,19 reviews,4.1
"bobbi-brown
",Makeup,Intensifying Long-Wear Mascara,SIZE 0.24 oz•ITEM 1386879,$30.00 ,3737 loves,COLOR: Jet Black,93 reviews,4.3
"bobbi-brown
",Makeup,Intensive Skin Serum Corrector,SIZE 0.24 oz/ 7 mL•ITEM 1732221,$43.00 ,6884 loves,COLOR: Medium to Dark Bisque 5 - medium-dark pink bisque; corrects purple/blue/red discoloration under the eyes,123 reviews,4
"bobbi-brown
",Makeup,Nude Finish Illuminating Setting Powder,SIZE 0.23 oz •ITEM 1809698,$52.00 ,10K loves,COLOR: Bare - Ideal for Light skin tones,52 reviews,3.8
"bobbi-brown
",Makeup,Brightening Finishing Powder,SIZE 0.23 oz/ 6.5 g•ITEM 1473610,$57.00 ,5264 loves,COLOR: Brightening Nudes,67 reviews,4.3
"bobbi-brown
",Makeup,Extra Illuminating Moisture Balm,SIZE 1 oz•ITEM 2041176,$68.00 ,5291 loves,NA,107 reviews,3.3
"bobbi-brown
",Makeup,Full Coverage Face Brush,ITEM 1639681,$48.00 ,6142 loves,NA,65 reviews,4.7
"bobbi-brown
",Makeup,Retouching Wand,SIZE 0.1 oz/ 3.1 mL•ITEM 1846757,$42.00 ,4391 loves,COLOR: Medium - medium peach with pink undertones; corrects and conceals red/bluish tints in the skin,36 reviews,4
"bobbi-brown
",Makeup,Instant Long-Wear Makeup Remover,ITEM 1289727,$30.00 ,6387 loves,SIZE: 3.4 oz/ 101 mL,139 reviews,4.5
"bobbi-brown
",Makeup,Long-Wear Eye Pencil,SIZE 0.04 oz•ITEM 1386895,$27.00 ,4643 loves,COLOR: Jet - blackest black,126 reviews,3.8
"bobbi-brown
",Makeup,a,b,c,NA,NA,e,f
"bobbi-brown
",Makeup,Long-Wear Liquid Liner,ITEM 2054914,$37.00 ,3411 loves,COLOR: Carbon Black - a blackest black,27 reviews,3.8
"bobbi-brown
",Makeup,Eye Shadow,SIZE 0.08 oz•ITEM 1291061,$26.00 ,30K loves,only a few left - COLOR: Ivory - creamy white,323 reviews,4.4
"bobbi-brown
",Makeup,Brow Kit,SIZE 0.1 oz/ 3 g•ITEM 1639970,$50.00 ,3861 loves,COLOR: Saddle/ Mahogany 2 - brown,19 reviews,3.6
"bobbi-brown
",Makeup,Retouching Face Pencil,SIZE 0.084 oz/ 2.4 g•ITEM 1776236,$34.00 ,6244 loves,COLOR: Medium to Dark 4 - tan peach with pink and yellow undertones; evens out brown discoloration in medium to dark skin,66 reviews,4
"bobbi-brown
",Makeup,Art Stick Liquid Lip,ITEM 1896869,$29.00 ,10K loves,COLOR: Lily - bright violet pink,117 reviews,3.7
"bobbi-brown
",Makeup,Long-Wear Brow Gel,SIZE 0.038 oz/ 1.1 g•ITEM 1809862,$26.00 ,2682 loves,"COLOR: Taupe - a warm taupe, suggested for red hair",32 reviews,3.1
"bobbi-brown
",Makeup,Angle Eye Shadow Brush,ITEM 1515550,$34.00 ,4023 loves,NA,19 reviews,4.6
"bobbi-brown
",Makeup,Bronzer Brush,ITEM 1291285,$60.00 ,3325 loves,NA,58 reviews,3.5
"bobbi-brown
",Makeup,Concealer Blending Brush,ITEM 1291772,$34.00 ,3300 loves,NA,10 reviews,3.6
"bobbi-brown
",Makeup,Sheer Powder Brush,ITEM 1639673,$48.00 ,2117 loves,NA,17 reviews,3.5
"bobbi-brown
",Makeup,Face Blender Brush,ITEM 1291277,$54.00 ,2974 loves,NA,35 reviews,3.3
"bobbi-brown
",Makeup,Cream Shadow Brush,ITEM 1289719,$34.00 ,2784 loves,NA,25 reviews,4.2
"bobbi-brown
",Makeup,Shimmer Wash Eye Shadow,SIZE 0.08 oz•ITEM 1515485,$26.00 ,8525 loves,COLOR: Beige - light beige,107 reviews,4.4
"bobbi-brown
",Makeup,Face Brush,ITEM 1352764,$46.00 ,1802 loves,NA,15 reviews,4.5
"bobbi-brown
",Makeup,Lip Art Mini Art Stick Liquid Lip Set,SIZE 2 x 0.07 oz/ 2 mL•ITEM 1935857,$22.00 ,3948 loves,COLOR:,16 reviews,3.8
"bobbi-brown
",Fragrance,Beach Fragrance,ITEM 1289594,$78.00 ,8875 loves,1.7 oz/ 50 mL Eau de Parfum Spray,370 reviews,4.1
